datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,27,0,1,-7.61738,-42.77907,8.7
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.71129,-42.84349,10.7
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.10805,-38.66877,6.6
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.10751,-38.66562,6.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,BARREIRAS,Cerrado,22,0,1,-12.27007,-45.08347,3.9
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.10696,-38.66243,13.1
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,15,0,1,-6.45901,-38.58424,15.1
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,14,0,1,-6.4585,-38.58351,8.3
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,SOCORRO DO PIAUI,Caatinga,14,0,1,-7.8063,-42.56625,12.7
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JARDIM,Caatinga,14,0,1,-7.65495,-39.14266,31.9
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JARDIM,Caatinga,15,0,1,-7.65473,-39.14605,60.5
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,SOCORRO DO PIAUI,Caatinga,14,0,1,-7.8123,-42.52958,13.3
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JARDIM,Caatinga,14,0,1,-7.61545,-39.15391,115.1
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,SOCORRO DO PIAUI,Caatinga,14,0,1,-7.81314,-42.53464,11.2
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,UTINGA,Caatinga,28,0,1,-12.0654,-41.01455,39
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,MILAGRES,Caatinga,12,0,1,-7.23497,-39.05489,63.4
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,MILAGRES,Caatinga,13,0,1,-7.22784,-39.07299,26.6
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.71438,-42.8381,10.7
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,MISSAO VELHA,Caatinga,13,0,1,-7.22283,-39.07376,26.6
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,MISSAO VELHA,Caatinga,13,0,1,-7.22187,-39.06824,26.6
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,FLORES,Caatinga,10,0,1,-7.89941,-37.76216,7.4
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,AGUA BRANCA,Caatinga,1,0,1,-7.50625,-37.61384,48.8
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POCO DANTAS,Caatinga,13,0,1,-6.39759,-38.5094,5.5
2022/10/22 16:37:00,NPP-375,Brasil,RIO GRANDE DO NORTE,SAO MIGUEL,Caatinga,14,0,1,-6.24331,-38.49123,2.4
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POCO DANTAS,Caatinga,12,0,1,-6.39233,-38.5103,5.5
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POCO DANTAS,Caatinga,12,0,1,-6.38935,-38.52427,10.9
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,12,0,1,-6.11756,-38.66145,3.7
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.11331,-38.66805,6.6
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POCO DANTAS,Caatinga,12,0,1,-6.38876,-38.52092,28.7
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.36212,-38.58457,4
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,12,0,1,-6.11696,-38.65793,3.7
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,UIRAUNA,Caatinga,53,0,1,-6.43619,-38.38585,23.6
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POCO DANTAS,Caatinga,13,0,1,-6.43589,-38.54343,3.2
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.36201,-38.58319,3.6
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.11279,-38.66499,6.6
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,UIRAUNA,Caatinga,55,0,1,-6.43561,-38.38244,23.6
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POCO DANTAS,Caatinga,13,0,1,-6.43533,-38.54019,5.5
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.35684,-38.58518,4.7
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,UIRAUNA,Caatinga,53,0,1,-6.43422,-38.38563,35.4
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.11225,-38.66185,13.1
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,UIRAUNA,Caatinga,55,0,1,-6.43363,-38.38232,35.4
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.35673,-38.58381,4.8
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.11384,-38.67113,6.2
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,UIRAUNA,Caatinga,51,0,1,-6.43094,-38.38705,5.8
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,2,0,1,-11.35854,-45.25148,2.4
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,1,0,1,-11.35574,-45.25558,14.4
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,1,0,1,-11.35518,-45.252,2.4
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,1,0,1,-11.35413,-45.25633,5.7
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.35078,-45.25689,5.7
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.34742,-45.25745,14.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.34407,-45.258,14.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.34071,-45.25853,14.3
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.33735,-45.25905,14.3
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.33455,-45.26316,3.3
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,0,0,1,-11.33399,-45.25957,3.3
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,24,0,1,-11.25083,-45.05785,4.1
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,22,0,1,-11.24803,-45.06204,8.5
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,23,0,1,-11.22994,-45.01289,5.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,27,0.24,1,-11.17827,-44.79583,35.2
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,27,0.27,1,-11.17438,-44.79311,29
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,27,0.27,1,-11.17429,-44.79268,35.2
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,27,0.22,1,-11.17156,-44.79735,29
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,27,0.26,1,-11.17098,-44.79365,29
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,27,0.3,1,-11.17041,-44.78995,8.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,11,1.07,1,-11.06182,-45.10003,4.2
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,8,0.94,1,-11.06012,-45.08914,3.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,8,0.91,1,-11.05955,-45.08551,8.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,14,0,1,-11.04749,-45.36117,8.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,14,0,1,-11.04624,-45.36195,3.2
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,14,0,1,-11.04568,-45.35837,3.2
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,20,1.69,1,-11.03773,-45.14485,6.7
2022/10/22 16:37:00,NPP-375,Brasil,GOIAS,MUTUNOPOLIS,Cerrado,5,1.44,1,-13.60917,-49.15349,4.3
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,10,0.95,1,-10.99536,-45.14469,3.5
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,25,0.3,1,-10.97522,-45.28126,2.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.17,1,-10.95633,-44.69547,8
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.21,1,-10.95351,-44.69974,28.4
2022/10/22 16:37:00,NPP-375,Brasil,GOIAS,MUTUNOPOLIS,Cerrado,5,1.39,0.99,-13.60856,-49.14915,4.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.22,1,-10.95292,-44.69603,17.1
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.25,1,-10.94951,-44.69659,17.1
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.25,1,-10.94314,-44.67854,5.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.2,1,-10.94254,-44.67482,6.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.19,1,-10.93972,-44.6791,5.6
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.15,1,-10.93969,-44.67563,4.8
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,3.14,1,-10.93913,-44.67538,6.9
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,27,0,1,-10.91975,-45.40053,6.2
2022/10/22 16:37:00,NPP-375,Brasil,GOIAS,NIQUELANDIA,Cerrado,0,0.4,0.2,-14.89382,-48.62507,4
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,27,0,1,-10.90821,-45.6362,7.7
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,27,0,1,-10.90432,-45.63317,8.8
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,19,0.09,1,-10.87944,-45.14074,4.9
2022/10/22 16:37:00,NPP-375,Brasil,MINAS GERAIS,SERRA DO SALITRE,Cerrado,5,0.77,1,-19.22486,-46.62712,5.4
2022/10/22 16:37:00,NPP-375,Brasil,GOIAS,CAMPINACU,Cerrado,9,1.59,0.3,-14.03977,-48.69831,8.6
2022/10/22 16:37:00,NPP-375,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,0,0.5,1,-18.96963,-46.97799,6.6
2022/10/22 16:37:00,NPP-375,Brasil,MINAS GERAIS,IBIRACI,Cerrado,0,0,0.53,-20.3379,-47.1194,6.1
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,BOM JESUS,Cerrado,26,5.88,0.72,-9.22392,-44.15102,40.6
2022/10/22 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,TERENOS,Cerrado,0,0,0.04,-20.52675,-55.2244,5.2
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,MORRO CABECA NO TEMPO,Cerrado,27,0,1,-9.94894,-43.90056,8.2
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,MORRO CABECA NO TEMPO,Cerrado,26,0.01,1,-9.93668,-43.91496,7.4
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,GRANITO,Caatinga,27,0,1,-7.89803,-39.74448,33
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,OURICURI,Caatinga,28,0,1,-7.85238,-40.0234,16.8
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,OURICURI,Caatinga,28,0,1,-7.85156,-40.01859,16.8
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,OURICURI,Caatinga,28,0,1,-7.84776,-40.02423,16.8
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,OURICURI,Caatinga,28,0,1,-7.84693,-40.01944,16.8
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,GRANITO,Caatinga,24,0,1,-7.81311,-39.59435,2.2
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,MORRO CABECA NO TEMPO,Cerrado,26,0,1,-9.90736,-43.89087,6.1
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,GRANITO,Caatinga,24,0,1,-7.81257,-39.59146,5.8
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,OURICURI,Caatinga,27,0,1,-7.71751,-40.21972,5.5
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,GRANITO,Caatinga,28,0,1,-7.71331,-39.72609,36.4
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,TRINDADE,Caatinga,28,0,1,-7.71004,-40.25939,16.2
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,GRANITO,Caatinga,28,0,1,-7.70856,-39.72684,36.4
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,EXU,Caatinga,28,0,1,-7.68981,-39.64571,20.3
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,EXU,Caatinga,28,0,1,-7.68893,-39.6406,77.2
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,BODOCO,Caatinga,27,0,1,-7.65308,-40.03409,13.7
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,MORRO CABECA NO TEMPO,Cerrado,26,0,1,-9.90671,-43.88681,6.1
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,EXU,Caatinga,27,0,1,-7.6511,-39.78862,4.2
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,EXU,Caatinga,27,0,1,-7.65058,-39.79074,4.6
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,BODOCO,Caatinga,27,0,1,-7.64875,-40.0648,37.7
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,BODOCO,Caatinga,27,0,1,-7.64793,-40.05997,37.7
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,BODOCO,Caatinga,27,0,1,-7.6433,-40.06081,21.4
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,BODOCO,Caatinga,28,0,1,-7.61531,-39.98119,37.6
2022/10/22 16:37:00,NPP-375,Brasil,PERNAMBUCO,BODOCO,Caatinga,28,0,1,-7.61449,-39.97638,37.6
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.10282,-38.66966,5.9
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.71515,-42.84289,10.7
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,13,0,1,-6.10226,-38.66639,5.9
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,51,0,1,-5.96315,-38.63777,6.7
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,25,0,1,-7.71543,-42.83577,10.3
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,51,0,1,-5.96259,-38.63456,2.9
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,JAGUARIBE,Caatinga,51,0,1,-5.96203,-38.63133,2.9
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,25,0,1,-7.71462,-42.83091,10.3
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.71624,-42.84059,10.2
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,CAJAZEIRAS,Caatinga,12,0,1,-6.80336,-38.55306,1.8
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,LAVRAS DA MANGABEIRA,Caatinga,13,0,1,-6.79711,-38.86267,31.7
2022/10/22 16:37:00,NPP-375,Brasil,BAHIA,SAO DESIDERIO,Cerrado,16,1.34,1,-12.72199,-45.22988,14.3
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,LAVRAS DA MANGABEIRA,Caatinga,13,0,1,-6.7966,-38.8597,20.3
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,25,0,1,-7.71747,-42.83261,15.1
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,SOUSA,Caatinga,52,0,1,-6.72658,-38.26428,3.8
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,SOUSA,Caatinga,51,0,1,-6.7253,-38.26639,5.4
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,PAULISTA,Caatinga,13,0,1,-6.70967,-37.63905,3.2
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.71902,-42.8423,13.1
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,25,0,1,-7.71825,-42.83748,13.1
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,25,0,1,-7.71929,-42.83515,10.3
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,PAULISTA,Caatinga,13,0,1,-6.70904,-37.63542,3.2
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POMBAL,Caatinga,13,0,1,-6.70593,-37.87644,3.4
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.7201,-42.83999,10.2
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,PAULISTA,Caatinga,13,0,1,-6.69904,-37.61084,5.1
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POMBAL,Caatinga,19,0,1,-6.63047,-37.90055,15.2
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,POMBAL,Caatinga,21,0,1,-6.6251,-37.90194,21.9
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,UIRAUNA,Caatinga,48,0,1,-6.57057,-38.3924,12.8
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,PAJEU DO PIAUI,Caatinga,22,0,1,-7.73847,-42.80738,7
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,RIO GRANDE DO PIAUI,Caatinga,17,0,1,-7.75109,-43.21294,7.5
2022/10/22 16:37:00,NPP-375,Brasil,PARAIBA,SANTA CRUZ,Caatinga,60,0,1,-6.56435,-38.10464,4.2
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.47006,-38.89793,3.4
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,RIO GRANDE DO PIAUI,Caatinga,18,0,1,-7.75862,-43.21156,4.9
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,FLORES DO PIAUI,Caatinga,26,0,1,-7.75907,-42.95583,7.4
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.46496,-38.8989,5.8
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,13,0,1,-6.46443,-38.89582,7.3
2022/10/22 16:37:00,NPP-375,Brasil,CEARA,ICO,Caatinga,15,0,1,-6.45901,-38.58639,8.3
2022/10/22 16:37:00,NPP-375,Brasil,PIAUI,RIO GRANDE DO PIAUI,Caatinga,16,0,1,-7.7646,-43.22477,9.7
2022/10/22 16:39:00,NPP-375,Brasil,PARA,TRACUATEUA,Amazonia,10,0,0.87,-1.31915,-47.02986,7.1
2022/10/22 16:39:00,NPP-375,Brasil,PARA,BRAGANCA,Amazonia,10,0,0.91,-1.19124,-46.85507,3.6
2022/10/22 16:39:00,NPP-375,Brasil,PARA,BRAGANCA,Amazonia,10,0,0.92,-1.17439,-46.7672,7.5
2022/10/22 16:39:00,NPP-375,Brasil,PARA,SAO FRANCISCO DO PARA,Amazonia,3,8.63,0.02,-1.24021,-47.79781,29.4
2022/10/22 16:39:00,NPP-375,Brasil,PARA,BRAGANCA,Amazonia,10,0,0.83,-1.17383,-46.76352,25.5
2022/10/22 16:39:00,NPP-375,Brasil,PARA,BRAGANCA,Amazonia,11,0,1,-1.06381,-46.7957,4.2
2022/10/22 16:39:00,NPP-375,Brasil,PARA,TRACUATEUA,Amazonia,-999,0,1,-0.89582,-46.85939,6
2022/10/22 16:39:00,NPP-375,Brasil,PARA,TRACUATEUA,Amazonia,-999,0,0.97,-0.89561,-46.86274,3.2
2022/10/22 16:39:00,NPP-375,Brasil,PARA,NOVA TIMBOTEUA,Amazonia,9,2.98,0.93,-1.21835,-47.41877,65
2022/10/22 16:39:00,NPP-375,Brasil,PARA,TRACUATEUA,Amazonia,-999,0,1,-0.89504,-46.85906,8.1
2022/10/22 16:39:00,NPP-375,Brasil,PARA,TRACUATEUA,Amazonia,-999,0,0.97,-0.89239,-46.8599,6
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,SAO JOAO DO CARU,Amazonia,9,0,0.95,-3.46013,-46.34417,3.6
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,GOVERNADOR NEWTON BELLO,Amazonia,0,0,0.99,-3.44878,-46.11078,7.7
2022/10/22 16:39:00,NPP-375,Brasil,PARA,ACARA,Amazonia,3,12.57,0.01,-2.11237,-48.42692,5.4
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.69,1,-5.27356,-41.02218,51.7
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.5,-3.28379,-46.19757,19.9
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.5,1,-5.27351,-41.0141,146.3
2022/10/22 16:39:00,NPP-375,Brasil,PARA,ACARA,Amazonia,3,12.06,0.01,-2.05589,-48.36555,5.4
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.58,1,-5.27284,-41.0177,19.5
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.53,-3.28322,-46.19389,19.9
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.42,1,-5.27275,-41.00957,159.9
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.5,1,-5.27211,-41.01317,19.5
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.56,-3.28265,-46.19021,15.5
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.32,1,-5.27198,-41.00502,159.9
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.41,1,-5.27138,-41.00863,8.2
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.68,-3.28065,-46.19445,34.5
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.3,1,-5.27064,-41.00403,8.2
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.64,1,-5.26974,-41.01928,4.7
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.7,-3.28034,-46.19804,19.9
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.56,1,-5.26898,-41.01475,4.7
2022/10/22 16:39:00,NPP-375,Brasil,PARA,MOJU,Amazonia,1,1.97,0.09,-2.0392,-48.63626,2.5
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,BURITI DOS MONTES,Caatinga,12,1.04,1,-5.26507,-40.9916,2.1
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.71,-3.28009,-46.19077,18.1
2022/10/22 16:39:00,NPP-375,Brasil,CEARA,CRATEUS,Caatinga,29,0,1,-5.12511,-40.71844,8.2
2022/10/22 16:39:00,NPP-375,Brasil,CEARA,CRATEUS,Caatinga,30,0,1,-5.12431,-40.71368,12.8
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.73,-3.27977,-46.19434,19.9
2022/10/22 16:39:00,NPP-375,Brasil,PIAUI,SIGEFREDO PACHECO,Caatinga,5,9.13,0.21,-4.95693,-41.70043,12.8
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.76,-3.27919,-46.19066,15.5
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.87,-3.2772,-46.19493,34.5
2022/10/22 16:39:00,NPP-375,Brasil,PARA,MOJU,Amazonia,1,1.96,0.09,-2.03587,-48.63676,21.2
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,0.91,-3.27664,-46.19123,18.1
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,1,-3.24622,-46.17664,3.1
2022/10/22 16:39:00,NPP-375,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0,1,-3.21123,-46.22391,6.2
